"year","เดือน","วันที่","เซล","เขตการขาย","Segment","LastSegment","LastGroupCode","LastGroupOfDebt","ลูกค้า","รหัสหลัก","ชื่อหลัก","typecode","categorycode","formatcode","groupcode","Code","Name1","weight","จำนวน","UnitCode","Price","volume","TurnOver","DebtLimit1","DocDate","CreditDay","DocNo","taxNo","FOC","Period","Q","TYPE","หนี้ในเดือน","SumOfAmount","Email"
2026,4,2,"สุพรรณบุรี 1 : นา","15 : อ.วิเศษชัยชาญ","4B : BP WorkShop (250L)","4B : BP WorkShop (250L)","AUTOSERVIC","BPworkshop","113-1086  อู่ติเอง","113-1086","อู่ติเอง","CTSP","SPECIAL","TRANS","AUTO  TRAN","3436002","Transmax  CVT    12x1 L  R",$1.00,$1.00,"ล",$3029.00,$12.00,$2830.84,$20000.00,02-Apr-2026 0:00:00,1,"CA69406-20268","INV-69-01913","","P2","Q2","PCO","หนี้ในเดือน",$3029.00,"dsr1suphan1@gmail.com"
2026,4,2,"สุพรรณบุรี 1 : นา","15 : อ.วิเศษชัยชาญ","4B : BP WorkShop (250L)","4B : BP WorkShop (250L)","AUTOSERVIC","BPworkshop","113-1086  อู่ติเอง","113-1086","อู่ติเอง","CTSP","SPECIAL","TRANS","AUTO  TRAN","3442714","TRANSMAXATFDVIMLVMULTI  3X4LTH",$4.00,$1.00,"ล",$3879.00,$12.00,$3625.23,$20000.00,02-Apr-2026 0:00:00,1,"CA69406-20268","INV-69-01913","","P2","Q2","PCO","หนี้ในเดือน",$3879.00,"dsr1suphan1@gmail.com"
2026,4,2,"สุพรรณบุรี 1 : นา","15 : อ.วิเศษชัยชาญ","4B : BP WorkShop (250L)","4B : BP WorkShop (250L)","AUTOSERVIC","BPworkshop","113-1086  อู่ติเอง","113-1086","อู่ติเอง","PCO","PCO - CTL","MAG","MAG","3441429","MAGNATEC  10W-40  3X4L+1L  TH",$5.00,$1.00,"ล",$2956.00,$15.00,$2762.62,$20000.00,02-Apr-2026 0:00:00,1,"CA69406-20268","INV-69-01913","","P2","Q2","PCO","หนี้ในเดือน",$2956.00,"dsr1suphan1@gmail.com"
2026,4,2,"สุพรรณบุรี 1 : นา","15 : อ.วิเศษชัยชาญ","4B : BP WorkShop (250L)","4B : BP WorkShop (250L)","AUTOSERVIC","BPworkshop","113-1086  อู่ติเอง","113-1086","อู่ติเอง","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$3.00,"ล",$3305.00,$63.00,$9266.36,$20000.00,02-Apr-2026 0:00:00,1,"CA69406-20268","INV-69-01913","","P2","Q2","PCO","หนี้ในเดือน",$9915.00,"dsr1suphan1@gmail.com"
2026,4,2,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","CTSP","SPECIAL","TRANS","MANL  TRAN","3435977","TRANSMAX AXLE   80W90  18L R",$18.00,$1.00,"ถ-18",$2234.00,$18.00,$2087.85,$700000.00,02-Apr-2026 0:00:00,90,"CR69406-20263","INV-69-01915","","P2","Q2","PCO","",$2234.00,"casspb62@gmail.com"
2026,4,2,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","GTX","GTX-PU","3439370","GTX  DIESEL 20W50  3X6L  R",$6.00,$2.00,"ล",$1884.00,$36.00,$3521.50,$700000.00,02-Apr-2026 0:00:00,90,"CR69406-20263","INV-69-01915","","P2","Q2","PCO","",$3768.00,"casspb62@gmail.com"
2026,4,2,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-15  อู่อนุศักดิ์เซอร์วิส","113-15","อู่อนุศักดิ์เซอร์วิส","PCO","PCO - CTL","EDGE","EDGE-PU","3442579","EDGE PU 5W30 1X6P1L_TH",$7.00,$2.00,"ล",$1985.00,$14.00,$3710.28,$250000.00,02-Apr-2026 0:00:00,30,"CR69406-20271","INV-69-01917","","P2","Q2","PCO","",$3970.00,"casspb62@gmail.com"
2026,4,2,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-15  อู่อนุศักดิ์เซอร์วิส","113-15","อู่อนุศักดิ์เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$1.00,"ล",$0.00,$21.00,$0.00,$250000.00,02-Apr-2026 0:00:00,30,"CR69406-20271","INV-69-01917","Y","P2","Q2","PCO","",$0.00,"casspb62@gmail.com"
2026,4,2,"อุทัยธานี - ชัยนาท : กร","19 : อ.ท่าช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-680  สมเจตน์เซอร์วิส","113-680","สมเจตน์เซอร์วิส","PCO","PCO - CTL","GTX","GTX","3438814","GTX  15W40  3X4 L R",$4.00,$3.00,"ล",$1488.00,$36.00,$4171.96,$0.00,02-Apr-2026 0:00:00,1,"CR69406-20269","INV-69-01912","","P2","Q2","PCO","หนี้ในเดือน",$4464.00,"dsr4uthaichainat@gmail.com"
2026,4,2,"อุทัยธานี - ชัยนาท : กร","19 : อ.ท่าช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-680  สมเจตน์เซอร์วิส","113-680","สมเจตน์เซอร์วิส","PCO","PCO - CTL","GTX","GTX-PU","3439374","GTX DIESEL 10W30  3X6P1L  R",$7.00,$3.00,"ล",$2112.00,$63.00,$5921.50,$0.00,02-Apr-2026 0:00:00,1,"CR69406-20269","INV-69-01912","","P2","Q2","PCO","หนี้ในเดือน",$6336.00,"dsr4uthaichainat@gmail.com"
2026,4,2,"อุทัยธานี - ชัยนาท : กร","19 : อ.ท่าช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-680  สมเจตน์เซอร์วิส","113-680","สมเจตน์เซอร์วิส","PCO","PCO - CTL","GTX PS","GTX","3440067","GTX  10W40  3X4L (PART-SYN)",$4.00,$1.00,"ล",$1782.00,$12.00,$1665.42,$0.00,02-Apr-2026 0:00:00,1,"CR69406-20269","INV-69-01912","","P2","Q2","PCO","หนี้ในเดือน",$1782.00,"dsr4uthaichainat@gmail.com"
2026,4,2,"อุทัยธานี - ชัยนาท : กร","19 : อ.ท่าช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-680  สมเจตน์เซอร์วิส","113-680","สมเจตน์เซอร์วิส","PCO","PCO - CTL","GTX PS","GTX-PU","3440858","GTX DS 10W-30 3X6+1L N TH (PART-SYN)",$7.00,$1.00,"ล",$2340.00,$21.00,$2186.92,$0.00,02-Apr-2026 0:00:00,1,"CR69406-20269","INV-69-01912","","P2","Q2","PCO","หนี้ในเดือน",$2340.00,"dsr4uthaichainat@gmail.com"
2026,4,2,"อุทัยธานี - ชัยนาท : กร","20 : อ.อินทร์บุรี","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","113-747  มอเตอร์ไบค์","113-747","มอเตอร์ไบค์","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$10.00,"ล",$1147.00,$96.00,$10719.63,$100000.00,02-Apr-2026 0:00:00,30,"CR69402-20082","INV-69-01909","","P2","Q2","MCO","",$11470.00,"dsr4uthaichainat@gmail.com"
2026,4,2,"อุทัยธานี - ชัยนาท : กร","20 : อ.อินทร์บุรี","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","113-747  มอเตอร์ไบค์","113-747","มอเตอร์ไบค์","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3438918","ACTIV AT 20W40 12X0.8L SN  R",$0.80,$5.00,"ล",$1301.00,$48.00,$6079.44,$100000.00,02-Apr-2026 0:00:00,30,"CR69402-20082","INV-69-01909","","P2","Q2","MCO","",$6505.00,"dsr4uthaichainat@gmail.com"
2026,4,3,"SUP : SUP","07 : อ.ด่านช้าง","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","SPARE",,"113-24  บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","113-24","บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","CTSP","CT","CT","CRB TURBO","3436200","CRB TM 20W50 CH4 3X6P1L R",$7.00,$10.00,"ล",$2270.00,$210.00,$21214.95,$0.00,03-Apr-2026 0:00:00,1,"CA69502-25083","INV-69-01918","","P2","Q2","PCO","หนี้ในเดือน",$22700.00,"autopoom11@gmail.com"
2026,4,3,"SUP : SUP","07 : อ.ด่านช้าง","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","SPARE",,"113-24  บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","113-24","บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","CTSP","CT","CT","CRB TURBO","3436197","CRB TM  20W50  CH4  18L  R",$18.00,$15.00,"ถ-18",$2120.00,$270.00,$29719.63,$0.00,03-Apr-2026 0:00:00,1,"CA69502-25083","INV-69-01918","","P2","Q2","PCO","หนี้ในเดือน",$31800.00,"autopoom11@gmail.com"
2026,4,3,"SUP : SUP","07 : อ.ด่านช้าง","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","SPARE",,"113-24  บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","113-24","บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$15.00,"ล",$2940.00,$315.00,$41214.95,$0.00,03-Apr-2026 0:00:00,1,"CA69502-25083","INV-69-01918","","P2","Q2","PCO","หนี้ในเดือน",$44100.00,"autopoom11@gmail.com"
2026,4,3,"SUP : SUP","07 : อ.ด่านช้าง","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","4S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถยนต์","SPARE",,"113-24  บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","113-24","บริษัท ลิ้มพัฒนกิจ ออโต้พาร์ท จำกัด","PCO","PCO - CTL","GTX PS","GTX-PU","3440858","GTX DS 10W-30 3X6+1L N TH (PART-SYN)",$7.00,$20.00,"ล",$2120.00,$420.00,$39626.17,$0.00,03-Apr-2026 0:00:00,1,"CA69502-25083","INV-69-01918","","P2","Q2","PCO","หนี้ในเดือน",$42400.00,"autopoom11@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1166  อู่ประจบการช่าง","113-1166","อู่ประจบการช่าง","PCO","PCO - CTL","GTX","GTX","3435736","GTX  20W50  3X4 L R",$4.00,$2.00,"ล",$1458.00,$24.00,$2725.23,$0.00,03-Apr-2026 0:00:00,30,"CR69406-20258","INV-69-01923","","P2","Q2","PCO","",$2916.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","3M","3M","3M","3M","3427666","3M GLOSS ENHANCER 6 X 400 ML",$0.40,$3.00,"ล",$0.00,$7.20,$0.00,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","Y","P2","Q2","","",$0.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","PCO","PCO - CTL","MAG","MAG","3441414","MAGNATEC  10W30  3X4L+1L  TH",$5.00,$8.00,"ล",$3078.00,$120.00,$23013.08,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","","P2","Q2","PCO","",$24624.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","PCO","PCO - CTL","MAG","MAG","3441429","MAGNATEC  10W-40  3X4L+1L  TH",$5.00,$10.00,"ล",$3078.00,$150.00,$28766.36,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","","P2","Q2","PCO","",$30780.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$4.00,"ล",$0.00,$84.00,$0.00,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","Y","P2","Q2","PCO","",$0.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$15.00,"ล",$3441.00,$315.00,$48238.32,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","","P2","Q2","PCO","",$51615.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3442488","MAG PU 10W-30_PS_CK4_3X6P1L",$7.00,$10.00,"ล",$3540.00,$210.00,$33084.11,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","","P2","Q2","PCO","",$35400.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","PCO","PCO - CTL","MAG FS","MAG-3นับ1","3440398","MAG   0W20    1X3.5P1L_TH",$4.50,$24.00,"ล",$1134.00,$108.00,$25435.51,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","","P2","Q2","PCO","",$27216.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","05 : อ.ดอนเจดีย์","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-396  พี.พี. ออโต้ เซอร์วิส","113-396","พี.พี. ออโต้ เซอร์วิส","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$5.00,"ล",$4107.00,$105.00,$19191.59,$500000.00,03-Apr-2026 0:00:00,60,"CR69406-20277","INV-69-01920","","P2","Q2","PCO","",$20535.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"113-381  ช่างธัญญา","113-381","ช่างธัญญา","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$2.00,"ล",$1147.00,$19.20,$2143.93,$0.00,03-Apr-2026 0:00:00,30,"CR69406-20270","INV-69-01924","","P2","Q2","MCO","",$2294.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"113-381  ช่างธัญญา","113-381","ช่างธัญญา","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3442841","ACTIV  AT 20W40+SGO  12X0.92L",$0.92,$1.00,"ล",$1584.00,$11.04,$1480.37,$0.00,03-Apr-2026 0:00:00,30,"CR69406-20270","INV-69-01924","","P2","Q2","MCO","",$1584.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-171  อู่เปี๊ยกการช่าง","113-171","อู่เปี๊ยกการช่าง","CTSP","CT","CT","CRB 40","3436193","CRB MONOGRADE  40 CF  18L R",$18.00,$2.00,"ถ-18",$1686.00,$36.00,$3151.40,$100000.00,03-Apr-2026 0:00:00,45,"CR69406-20288","INV-69-01931","","P2","Q2","PCO","",$3372.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-171  อู่เปี๊ยกการช่าง","113-171","อู่เปี๊ยกการช่าง","CTSP","SPECIAL","BRAKES","BRAKE","3435963","BRAKE  FLUID DOT3  24X0.5L R",$0.50,$1.00,"ล",$2064.00,$12.00,$1928.97,$100000.00,03-Apr-2026 0:00:00,45,"CR69406-20288","INV-69-01931","","P2","Q2","PCO","",$2064.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-171  อู่เปี๊ยกการช่าง","113-171","อู่เปี๊ยกการช่าง","CTSP","SPECIAL","TRANS","MANL  TRAN","3435968","TRANSMAX MANUAL  80W90   18L R",$18.00,$2.00,"ถ-18",$1980.00,$36.00,$3700.93,$100000.00,03-Apr-2026 0:00:00,45,"CR69406-20288","INV-69-01931","","P2","Q2","PCO","",$3960.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-171  อู่เปี๊ยกการช่าง","113-171","อู่เปี๊ยกการช่าง","PCO","PCO - CTL","MAG","MAG-PU","3439623","MAGNATEC  PU 15W40  3X5L  FS  R",$5.00,$1.00,"ล",$2592.00,$15.00,$2422.43,$100000.00,03-Apr-2026 0:00:00,45,"CR69406-20288","INV-69-01931","","P2","Q2","PCO","",$2592.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1318  ร้านณัฐพลเซอร์วิส","113-1318","ร้านณัฐพลเซอร์วิส","PCO","PCO - CTL","GTX","GTX-PU","3436261","GTX  DIESEL 15W40   3 x 6P1L R",$7.00,$1.00,"ล",$2090.00,$21.00,$1953.27,$0.00,03-Apr-2026 0:00:00,45,"CR69406-20273","INV-69-01921","","P2","Q2","PCO","",$2090.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1318  ร้านณัฐพลเซอร์วิส","113-1318","ร้านณัฐพลเซอร์วิส","PCO","PCO - CTL","GTX PS","GTX-PU","3440548","GTX  DS 15W40   3X6P1L (PART-SYN)",$7.00,$1.00,"ล",$2294.00,$21.00,$2143.93,$0.00,03-Apr-2026 0:00:00,45,"CR69406-20273","INV-69-01921","","P2","Q2","PCO","",$2294.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1318  ร้านณัฐพลเซอร์วิส","113-1318","ร้านณัฐพลเซอร์วิส","PCO","PCO - CTL","GTX PS","GTX-PU","3440858","GTX DS 10W-30 3X6+1L N TH (PART-SYN)",$7.00,$1.00,"ล",$2294.00,$21.00,$2143.93,$0.00,03-Apr-2026 0:00:00,45,"CR69406-20273","INV-69-01921","","P2","Q2","PCO","",$2294.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1318  ร้านณัฐพลเซอร์วิส","113-1318","ร้านณัฐพลเซอร์วิส","PCO","PCO - CTL","MAG","MAG","3441429","MAGNATEC  10W-40  3X4L+1L  TH",$5.00,$1.00,"ล",$2986.00,$15.00,$2790.65,$0.00,03-Apr-2026 0:00:00,45,"CR69406-20273","INV-69-01921","","P2","Q2","PCO","",$2986.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","CTSP","SPECIAL","TRANS","MANL  TRAN","3435974","TRANSMAX AXLE  85W-140 18 L  R",$18.00,$1.00,"ถ-18",$2234.00,$18.00,$2087.85,$700000.00,03-Apr-2026 0:00:00,90,"CR69406-20274","INV-69-01930","","P2","Q2","PCO","",$2234.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","GTX","GTX-PU","3439374","GTX DIESEL 10W30  3X6P1L  R",$7.00,$2.00,"ล",$2133.00,$42.00,$3986.92,$700000.00,03-Apr-2026 0:00:00,90,"CR69406-20274","INV-69-01930","","P2","Q2","PCO","",$4266.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","MAG","MAG","3441414","MAGNATEC  10W30  3X4L+1L  TH",$5.00,$5.00,"ล",$2986.00,$75.00,$13953.27,$700000.00,03-Apr-2026 0:00:00,90,"CR69402-20059","INV-69-01929","","P2","Q2","PCO","",$14930.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$6.00,"กล",$0.00,$42.00,$0.00,$700000.00,03-Apr-2026 0:00:00,90,"CR69402-20059","INV-69-01929","Y","P2","Q2","PCO","",$0.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$20.00,"ล",$3338.00,$420.00,$62392.52,$700000.00,03-Apr-2026 0:00:00,90,"CR69402-20059","INV-69-01929","","P2","Q2","PCO","",$66760.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$5.00,"ล",$3984.00,$105.00,$18616.82,$700000.00,03-Apr-2026 0:00:00,90,"CR69406-20274","INV-69-01930","","P2","Q2","PCO","",$19920.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-326  อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","113-326","อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$1.00,"ล",$2256.00,$12.00,$2108.41,$45000.00,03-Apr-2026 0:00:00,30,"CR69406-20280","INV-69-01925","","P2","Q2","PCO","",$2256.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-326  อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","113-326","อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","CTSP","SPECIAL","TRANS","MANL  TRAN","3435968","TRANSMAX MANUAL  80W90   18L R",$18.00,$1.00,"ถ-18",$1980.00,$18.00,$1850.47,$45000.00,03-Apr-2026 0:00:00,30,"CR69406-20280","INV-69-01925","","P2","Q2","PCO","",$1980.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-326  อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","113-326","อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","CTSP","SPECIAL","TRANS","MANL  TRAN","3435971","TRANSMAX MANUAL  85W140  18L R",$18.00,$1.00,"ถ-18",$1980.00,$18.00,$1850.47,$45000.00,03-Apr-2026 0:00:00,30,"CR69406-20280","INV-69-01925","","P2","Q2","PCO","",$1980.00,"casspb62@gmail.com"
